Custid,Year_Birth,Dependents,Income,Rcn,Frq,Mnt,Clothes,Kitchen,SmallAppliances,HouseKeeping,Toys,NetPurchase,CatPurchase,Recomendation,DepVar,Gender_M,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Together,Marital_Status_Widow
7133,1946,0,74062.83887289166,31,32,1597.44,41,5,43,6,5,11,89,5,0,0,0,0,0,1,0,1,0,0
7137,1939,1,115858.05,93,27,1190.8,46,30,17,4,3,32,68,5,0,1,0,0,0,0,0,1,0,0
7140,1947,0,110997.6,96,37,1800.24,41,8,29,8,14,19,81,5,0,0,0,1,0,0,0,1,0,0
7143,1994,1,10500.0,100,11,34.32,18,8,24,33,16,59,41,3,0,1,0,0,0,0,0,0,1,0
7148,1948,0,105481.95,16,40,1990.56,48,3,44,4,2,13,87,5,1,0,0,1,0,0,0,0,1,0
7150,1956,1,97575.45,98,29,1127.36,48,13,30,7,2,26,74,5,0,1,0,1,0,0,0,0,0,1
7153,1963,1,76330.8,31,12,195.52,92,0,7,0,1,44,56,3,0,0,0,0,1,0,1,0,0,0
7157,1993,0,25721.85,41,12,47.84,12,25,29,21,13,73,27,3,0,0,0,1,0,0,0,0,0,0
7159,1968,1,85445.85,65,36,1454.96,86,0,12,1,1,44,56,5,0,1,0,1,0,0,0,0,0,0
7161,1952,1,99159.9,87,15,408.72,36,18,27,14,5,36,64,2,0,0,1,0,0,0,0,0,0,0
7172,1966,1,88496.1,57,22,510.64,79,2,14,2,3,60,40,3,0,0,0,1,0,0,0,0,0,1
7174,1990,1,60357.15,281,7,16.64,17,8,49,26,0,69,31,4,0,0,0,1,0,0,0,0,1,0
7175,1981,1,57335.25,47,9,42.64,42,0,45,5,7,59,41,3,0,0,0,1,0,0,0,0,1,0
7177,1990,1,25436.25,140,9,16.64,61,1,36,0,2,63,37,3,0,0,0,0,1,0,1,0,0,0
7188,1940,0,118534.5,44,48,2377.44,61,3,26,7,4,19,81,5,1,0,0,1,0,0,0,1,0,0
7189,1961,1,83090.7,24,12,125.84,75,2,18,1,4,65,35,5,0,0,0,0,0,0,0,1,0,0
7190,1942,0,122150.7,9,39,2058.16,15,15,49,10,10,8,92,5,0,0,0,0,0,0,0,0,0,1
7199,1964,1,63056.7,55,10,87.36,86,2,10,1,1,50,50,2,0,0,0,1,0,0,0,1,0,0
7200,1988,1,35350.35,87,13,59.28,16,7,49,21,7,77,23,2,0,1,0,0,0,0,0,1,0,0
7204,1952,1,92364.3,81,30,1202.24,59,4,33,2,2,29,71,5,0,0,0,0,1,0,0,0,0,0
7205,1982,1,38385.9,81,10,43.68,50,9,26,4,11,54,46,4,0,0,0,1,0,0,1,0,0,0
7206,1939,0,126046.2,1,45,2446.08,50,2,27,4,16,8,92,5,0,0,0,1,0,0,0,0,0,1
7212,1951,1,95422.95,26,33,1537.12,43,4,38,8,8,17,83,5,0,0,0,1,0,0,0,1,0,0
7219,1977,1,53605.65,93,10,65.52,35,4,51,6,4,48,52,2,0,0,0,1,0,0,0,0,0,0
7221,1974,1,56201.25,20,13,121.68,75,4,18,0,2,52,48,3,0,0,0,0,0,0,0,1,0,0
7223,1995,1,42055.65,80,8,20.8,10,30,25,30,5,62,38,3,0,0,1,0,0,0,0,1,0,0
7227,1970,0,46441.5,1,8,68.64,90,1,7,1,2,49,51,3,0,0,0,1,0,0,0,0,1,0
7233,1986,1,35274.75,71,12,123.76,62,8,18,4,7,40,60,4,0,0,0,1,0,0,0,1,0,0
7238,1963,1,77307.3,69,16,318.24,36,19,33,0,12,46,54,4,0,0,0,0,0,0,0,0,0,0
7242,1980,1,33699.75,400,7,14.56,81,2,15,2,1,57,43,3,0,0,0,1,0,0,0,1,0,0
7247,1949,0,101103.45,93,31,1463.28,58,3,32,3,4,12,88,4,0,0,0,1,0,0,0,0,1,0
7249,1938,0,115036.95,13,38,1934.4,55,5,35,2,3,13,87,5,0,0,0,0,1,0,0,1,0,0
7251,1953,1,78969.45,56,20,614.64,50,4,26,4,16,30,70,4,0,0,0,1,0,0,0,0,0,0
7252,1966,1,84290.85,13,23,619.84,82,4,12,2,0,51,49,3,0,0,0,1,0,0,0,0,0,0
7253,1951,1,99838.2,41,35,1527.76,72,3,21,3,2,25,75,4,0,0,0,1,0,0,0,1,0,0
7256,1948,0,92411.55,3,24,991.12,33,4,44,13,6,12,88,4,0,1,1,0,0,0,0,1,0,0
7258,1995,1,26341.35,22,13,48.88,17,2,29,49,3,73,27,4,0,1,1,0,0,0,0,0,0,0
7263,1966,1,81791.85,43,17,401.44,62,4,27,5,2,56,44,5,0,1,0,1,0,0,0,0,0,0
7265,1966,1,97404.3,27,27,799.76,95,0,4,0,0,61,39,5,0,0,0,0,1,0,0,1,0,0
7269,1965,1,63334.95,76,7,30.16,89,0,10,1,0,63,37,3,0,0,0,0,0,1,0,0,1,0
7270,1952,0,106405.95,72,45,2129.92,48,1,19,9,24,34,66,5,1,1,0,0,0,0,0,0,0,0
7283,1939,0,99132.6,25,28,1319.76,20,13,40,26,1,12,88,5,0,0,1,0,0,0,0,0,1,0
7290,1979,1,46781.7,53,11,62.4,68,1,22,7,2,54,46,2,0,0,1,0,0,0,0,0,0,0
7294,1978,1,62984.25,26,15,263.12,39,0,42,15,4,52,48,2,0,1,0,0,0,0,0,1,0,0
7297,1964,0,85399.65,15,34,1323.92,87,0,12,1,0,50,50,5,0,1,0,0,1,0,0,0,0,0
7303,1945,0,106734.6,29,28,1267.76,17,6,54,3,20,14,86,4,0,0,0,1,0,0,1,0,0,0
7305,1990,1,25993.8,62,9,21.84,42,2,51,3,2,59,41,3,0,1,0,1,0,0,0,0,0,0
7308,1986,1,47989.2,44,10,74.88,49,1,45,4,1,51,49,5,0,1,0,1,0,0,0,0,0,0
7316,1941,0,112339.5,21,27,1266.72,57,1,33,8,1,15,85,4,0,1,0,0,0,1,0,1,0,0
7317,1988,1,16145.85,485,8,8.32,58,6,31,1,4,68,32,3,0,0,0,1,0,0,0,0,0,0
7321,1956,1,94801.35,8,27,984.88,56,15,23,5,1,32,68,5,0,1,0,1,0,0,1,0,0,0
7324,1960,1,93422.7,33,24,920.4,42,18,22,5,12,20,80,5,0,0,0,1,0,0,0,0,0,0
7326,1979,1,58305.45,50,15,188.24,61,2,35,1,0,58,42,4,0,1,0,1,0,0,0,0,1,0
7328,1952,1,99850.8,57,28,1120.08,70,4,21,5,1,32,68,5,0,0,0,0,1,0,0,0,0,0
7339,1943,0,113284.5,79,42,2123.68,23,9,45,15,8,15,85,5,0,0,1,0,0,0,0,0,1,0
7340,1959,1,76421.1,77,7,156.0,53,6,16,21,4,20,80,4,0,0,0,1,0,0,0,1,0,0
7341,1938,0,139167.0,90,54,2812.16,42,6,46,2,3,22,78,4,1,0,0,1,0,0,0,1,0,0
7343,1950,0,86425.5,19,22,921.44,22,15,27,22,14,10,90,3,0,1,1,0,0,0,0,1,0,0
7348,1971,1,64431.15,78,20,405.6,78,2,19,0,1,65,35,3,0,0,0,0,1,0,0,0,0,0
7351,1945,0,122881.5,38,55,2628.08,69,3,24,1,3,38,62,5,1,0,0,0,0,0,0,0,1,0
7354,1948,1,88658.85,25,15,315.12,71,3,22,1,3,57,43,4,0,0,0,1,0,0,0,0,1,0
7361,1993,0,28251.3,27,12,122.72,16,36,21,10,17,46,54,4,0,1,0,1,0,0,0,0,0,0
7368,1954,1,89041.05,27,24,862.16,46,7,33,10,4,31,69,4,0,0,0,1,0,0,0,0,0,1
7373,1947,0,99871.8,18,26,1120.08,10,27,42,19,2,17,83,5,0,0,0,0,0,0,0,1,0,0
7375,1965,1,84792.75,19,26,741.52,80,1,17,1,1,52,48,5,0,1,0,0,1,0,0,1,0,0
7377,1952,1,81172.35,25,15,410.8,63,2,22,4,9,35,65,4,0,0,0,1,0,0,0,1,0,0
7381,1946,0,120671.25,82,43,2194.4,46,8,37,4,5,14,86,4,0,1,0,1,0,0,0,0,1,0
7383,1988,1,43201.2,65,11,76.96,43,9,38,2,8,64,36,2,0,0,0,1,0,0,0,1,0,0
7384,1953,0,94197.6,21,30,1258.4,65,5,16,11,3,26,74,4,0,0,0,1,0,0,0,0,1,0
7385,1956,0,110650.05,75,28,1131.52,25,25,25,6,19,37,63,4,0,0,0,0,0,0,0,1,0,0
7386,1965,1,64535.1,11,12,229.84,33,11,31,23,2,33,67,2,0,0,0,1,0,0,0,0,1,0
7389,1976,1,60272.1,31,18,274.56,80,1,17,2,0,74,26,4,0,0,0,1,0,0,0,1,0,0
7390,1989,1,40836.6,218,7,16.64,43,7,27,14,9,49,51,3,0,0,0,1,0,0,0,1,0,0
7392,1996,0,29117.55,15,11,96.72,9,28,27,29,8,57,43,5,0,0,1,0,0,0,0,0,1,0
7393,1986,1,54705.0,56,15,152.88,35,5,34,9,17,72,28,4,0,0,0,0,0,0,0,0,0,0
7396,1979,1,62442.45,35,17,272.48,64,1,34,0,0,63,37,5,0,0,0,1,0,0,1,0,0,0
7399,1947,0,108552.15,31,40,2065.44,43,0,49,6,2,10,90,5,0,0,0,1,0,0,0,1,0,0
7403,1963,1,66292.8,70,17,315.12,57,4,37,2,0,56,44,3,0,0,0,1,0,0,0,0,1,0
7405,1980,1,55494.6,417,5,13.52,34,23,15,5,22,49,51,2,0,0,0,1,0,0,0,0,1,0
7407,1960,1,76664.7,19,24,684.32,71,7,14,4,4,47,53,4,0,1,0,1,0,0,0,1,0,0
7417,1985,1,52991.4,45,14,125.84,59,2,36,2,0,66,34,3,0,0,0,0,1,0,0,0,0,0
7423,1969,1,72367.05,44,18,399.36,82,1,15,1,1,47,53,4,0,0,0,1,0,0,0,1,0,0
7426,1976,1,73682.7,26,17,305.76,51,1,30,3,16,55,45,3,0,0,1,0,0,0,0,0,0,0
7428,1990,1,10500.0,1,9,22.88,19,9,53,14,4,55,45,5,0,0,0,1,0,0,0,1,0,0
7430,1987,1,47947.2,434,7,20.8,40,1,31,15,14,45,55,4,0,0,0,1,0,0,0,0,0,0
7431,1954,1,81471.6,92,15,263.12,56,1,35,1,6,47,53,4,0,0,0,1,0,0,0,0,1,0
7436,1980,1,60504.15,92,10,75.92,68,1,28,2,1,53,47,2,0,0,0,1,0,0,0,1,0,0
7443,1975,1,62371.05,24,15,228.8,83,2,15,0,0,49,51,3,0,0,0,1,0,0,0,0,0,0
7444,1965,1,74062.83887289166,7,18,451.36,78,2,18,1,1,45,55,4,0,0,0,1,0,0,1,0,0,0
7449,1980,1,62316.45,57,6,34.32,72,4,21,2,1,45,55,3,0,0,0,1,0,0,0,1,0,0
7454,1978,1,68189.1,79,25,748.8,65,7,17,9,1,46,54,5,0,0,0,1,0,0,0,0,1,0
7456,1944,0,93442.65,21,31,1453.92,23,6,46,7,18,12,88,5,0,0,0,1,0,0,0,1,0,0
7457,1956,1,94001.25,54,28,1200.16,34,13,14,29,9,26,74,5,0,0,0,1,0,0,0,0,1,0
7458,1987,1,53366.25,46,9,43.68,71,2,24,1,2,66,34,3,0,0,0,0,0,1,0,0,0,0
7460,1985,1,39701.55,235,8,16.64,40,6,37,9,8,60,40,4,0,0,0,0,0,0,0,1,0,0
7477,1980,1,56943.6,52,12,121.68,64,1,25,3,6,43,57,3,0,0,0,1,0,0,0,1,0,0
7482,1966,0,59737.65,12,12,228.8,70,1,21,7,2,45,55,4,0,0,0,1,0,0,0,0,1,0
7486,1984,1,75337.5,97,28,865.28,24,2,65,7,2,66,34,5,0,1,1,0,0,0,0,1,0,0
7489,1990,1,34579.65,343,8,13.52,44,5,42,4,5,64,36,4,0,0,0,0,1,0,0,1,0,0
7492,1976,1,63397.95,88,10,152.88,55,3,37,4,1,37,63,4,0,0,0,0,0,1,0,0,0,0
7498,1991,1,10500.0,19,8,20.8,17,8,50,13,12,55,45,5,0,0,0,1,0,0,0,1,0,0
7506,1950,0,110939.85,51,43,1992.64,30,6,33,27,5,23,77,5,0,1,0,1,0,0,0,1,0,0
7507,1977,1,59103.45,61,8,37.44,81,2,15,1,1,53,47,4,0,0,0,1,0,0,1,0,0,0
7517,1960,1,84212.1,6,23,867.36,39,10,36,8,7,30,70,4,0,1,0,1,0,0,0,0,1,0
7520,1959,1,94245.9,70,13,408.72,66,9,15,8,3,20,80,3,0,1,0,1,0,0,0,0,0,0
7523,1964,1,66180.45,6,14,195.52,90,0,9,0,0,58,42,4,0,1,0,0,0,1,0,0,1,0
7529,1979,1,38194.8,90,10,46.8,67,0,20,5,8,61,39,2,0,0,0,1,0,0,0,1,0,0
7536,1994,1,33204.15,76,11,44.72,15,7,34,26,18,66,34,3,0,0,1,0,0,0,0,0,0,0
7540,1972,1,63620.55,90,23,617.76,36,5,52,6,1,52,48,3,0,0,0,1,0,0,1,0,0,0
7541,1965,1,74421.9,39,7,66.56,76,4,13,5,2,50,50,4,0,0,0,1,0,0,0,1,0,0
7542,1995,1,39604.95,48,17,225.68,4,14,29,27,27,66,34,5,0,0,1,0,0,0,0,0,0,0
7543,1970,1,77578.2,34,26,730.08,88,3,6,3,0,55,45,4,0,0,1,0,0,0,0,0,0,0
7556,1960,1,81112.5,100,13,308.88,69,1,21,5,4,26,74,5,0,0,0,0,0,1,0,1,0,0
7559,1950,1,118768.65,92,33,1404.0,50,10,23,3,14,40,60,5,0,1,0,1,0,0,0,0,0,0
7564,1975,1,55089.3,4,8,37.44,50,9,25,6,11,56,44,3,0,0,0,0,0,0,0,0,1,0
7565,1965,1,79090.2,78,15,189.28,84,0,14,1,1,72,28,4,0,1,0,1,0,0,0,1,0,0
7574,1964,1,77611.8,55,8,160.16,65,12,19,0,4,31,69,3,0,0,0,0,1,0,0,1,0,0
7575,1958,1,96815.25,26,30,1190.8,37,16,17,16,14,33,67,5,0,0,0,1,0,0,0,1,0,0
7577,1996,0,31365.6,71,19,352.56,7,17,19,31,26,50,50,3,0,0,1,0,0,0,0,0,1,0
7578,1952,1,92503.95,13,23,747.76,49,0,39,5,7,42,58,5,0,0,0,0,1,0,0,0,0,0
7580,1985,1,19140.45,86,10,20.8,32,11,47,5,5,61,39,5,0,1,0,0,0,0,1,0,0,0
7582,1943,0,118403.25,81,42,2185.04,40,6,48,1,5,13,87,5,0,0,0,0,0,1,0,1,0,0
7589,1972,1,69536.25,97,16,309.92,56,2,36,3,3,49,51,2,0,0,1,0,0,0,1,0,0,0
7591,1966,1,87003.0,77,23,673.92,70,1,23,3,3,50,50,4,0,0,0,1,0,0,0,1,0,0
7595,1954,1,100381.05,37,35,1402.96,73,1,15,2,9,33,67,5,0,0,0,1,0,0,0,0,1,0
7604,1976,0,43313.55,24,11,93.6,70,2,25,2,1,48,52,2,0,0,0,1,0,0,0,0,0,0
7611,1984,1,52674.3,1,16,225.68,34,7,53,4,2,54,46,3,0,0,0,1,0,0,0,0,1,0
7613,1941,0,132585.6,52,56,2993.12,31,12,42,9,6,9,91,5,0,0,0,1,0,0,0,1,0,0
7614,1950,0,107299.5,64,34,1729.52,37,6,48,4,6,11,89,5,1,0,0,1,0,0,0,0,1,0
7618,1996,1,28923.3,3,12,67.6,5,23,24,30,19,59,41,3,0,1,0,1,0,0,0,0,0,0
7619,1968,1,75256.65,54,15,266.24,71,0,24,2,2,50,50,4,0,0,0,0,1,0,1,0,0,0
7620,1939,0,105886.2,49,35,1727.44,19,4,42,18,17,11,89,4,0,0,1,0,0,0,0,0,1,0
7626,1977,1,61174.05,10,18,401.44,31,13,33,1,22,39,61,5,0,0,0,0,0,0,0,1,0,0
7629,1947,0,107200.8,77,35,1661.92,54,5,29,2,10,10,90,5,0,0,0,1,0,0,0,0,1,0
7633,1990,1,40627.65,4,11,123.76,49,13,20,16,2,32,68,3,0,1,0,0,0,0,0,0,0,0
7635,1994,1,35246.4,27,11,45.76,20,5,33,23,19,63,37,5,0,1,0,0,0,0,0,0,0,0
7653,1987,1,37178.4,22,9,29.12,57,6,27,4,6,60,40,3,0,0,0,1,0,0,0,0,0,0
7657,1956,1,96794.25,23,12,224.64,40,6,35,12,7,44,56,4,0,0,0,0,0,0,1,0,0,0
7659,1985,1,55143.9,12,14,188.24,39,2,47,7,5,54,46,3,0,1,0,1,0,0,0,0,0,0
7660,1939,0,104421.45,38,24,1060.8,54,4,24,12,5,10,90,3,0,0,0,0,0,0,0,1,0,0
7667,1958,1,84334.95,85,25,922.48,33,4,55,1,6,24,76,4,0,0,0,1,0,0,1,0,0,0
7669,1953,1,103186.65,86,36,1591.2,40,6,34,13,7,30,70,4,0,0,0,1,0,0,0,1,0,0
7672,1976,1,71779.05,25,8,38.48,41,6,43,10,0,56,44,4,0,0,0,0,0,0,0,0,0,0
7680,1995,1,27768.3,300,6,11.44,15,25,13,27,20,44,56,5,0,1,1,0,0,0,0,0,0,0
7713,1960,1,74868.15,36,18,504.4,25,14,18,17,26,26,74,3,0,1,0,1,0,0,0,0,1,0
7714,1959,0,72371.25,15,8,160.16,24,15,33,8,20,25,75,3,0,0,0,0,0,0,0,0,1,0
7715,1963,1,93241.05,84,13,265.2,77,2,10,6,5,55,45,3,0,0,0,1,0,0,0,0,0,0
7718,1937,0,111186.6,96,34,1662.96,47,8,43,1,1,12,88,5,0,0,0,1,0,0,0,0,0,1
7726,1942,0,125895.0,77,40,2062.32,38,6,49,3,4,13,87,4,1,0,0,0,1,0,0,0,1,0
7730,1947,0,103262.25,67,28,1334.32,10,16,37,18,19,15,85,5,0,1,0,0,0,0,0,1,0,0
7731,1959,1,75875.1,16,9,231.92,73,3,17,2,6,17,83,4,0,1,0,1,0,0,1,0,0,0
7733,1945,0,91743.75,3,25,1061.84,51,6,37,1,6,15,85,5,0,1,1,0,0,0,0,1,0,0
7737,1994,0,20801.55,57,7,47.84,32,15,25,8,20,31,69,3,0,0,0,0,0,0,0,0,0,0
7742,1975,1,72017.4,88,25,869.44,63,2,30,3,2,41,59,2,0,0,0,1,0,0,0,1,0,0
7743,1964,1,78239.7,7,12,153.92,74,1,23,1,1,56,44,3,0,0,0,0,0,0,0,1,0,0
7747,1994,0,37601.55,451,4,13.52,45,21,21,9,4,32,68,4,0,1,0,0,0,0,0,0,1,0
7755,1980,1,51522.45,23,7,21.84,80,5,14,0,1,59,41,5,0,0,0,0,1,0,0,1,0,0
7759,1973,1,82428.15,11,11,189.28,61,3,30,4,2,50,50,3,0,1,0,1,0,0,0,0,0,0
7760,1983,1,54061.35,70,12,192.4,55,5,31,6,3,36,64,3,0,1,0,1,0,0,0,0,1,0
7764,1954,1,100816.8,14,14,448.24,45,2,36,6,11,27,73,5,0,0,0,1,0,0,0,0,0,0
7769,1945,0,116751.6,82,42,2252.64,36,4,43,10,7,8,92,5,0,0,0,1,0,0,0,0,0,1
7770,1968,1,72195.9,39,21,449.28,88,0,11,1,0,56,44,4,0,0,0,0,1,0,0,1,0,0
7772,1976,0,65167.2,91,24,681.2,43,10,30,7,10,48,52,4,0,0,0,1,0,0,0,1,0,0
7774,1962,1,85515.15,97,25,732.16,91,0,8,0,0,54,46,5,1,0,0,1,0,0,1,0,0,0
7778,1976,1,51532.95,303,6,17.68,58,4,35,3,0,40,60,4,0,0,0,0,0,1,0,0,1,0
7783,1944,1,115164.0,72,28,1119.04,68,3,21,5,3,43,57,5,0,0,0,1,0,0,0,0,1,0
7784,1961,1,68645.85,97,28,801.84,89,0,9,1,0,52,48,5,0,0,0,1,0,0,0,1,0,0
7787,1953,1,76300.35,9,15,461.76,74,2,22,0,1,18,82,3,0,0,0,0,0,1,0,0,1,0
7789,1980,1,53405.1,49,10,67.6,53,11,28,0,8,52,48,4,0,0,0,1,0,0,0,0,1,0
7797,1972,1,57414.0,92,8,38.48,56,9,22,8,5,49,51,3,0,0,0,0,1,0,0,1,0,0
7798,1959,1,88584.3,92,28,1060.8,66,1,27,3,4,35,65,5,0,0,0,0,0,1,0,1,0,0
7804,1973,1,54816.3,7,14,272.48,55,5,22,3,15,29,71,2,0,0,0,1,0,0,0,1,0,0
7809,1941,0,127901.55,7,41,2128.88,43,7,32,10,8,17,83,4,0,0,0,0,0,0,0,0,0,0
7811,1944,0,109750.2,44,32,1603.68,42,11,33,11,3,9,91,4,0,0,0,0,0,0,0,1,0,0
7812,1954,1,79620.45,46,13,263.12,75,1,16,2,6,29,71,2,0,0,0,1,0,0,1,0,0,0
7813,1972,1,50102.85,34,9,41.6,58,5,28,7,3,52,48,3,0,0,0,1,0,0,0,1,0,0
7815,1959,1,91140.0,30,32,1187.68,68,3,23,3,3,39,61,5,0,1,0,1,0,0,0,0,1,0
7820,1971,1,72495.15,17,6,43.68,78,1,20,0,1,39,61,4,0,0,0,0,1,0,0,0,1,0
7825,1968,1,56230.65,55,10,67.6,93,1,5,1,0,61,39,4,0,0,0,1,0,0,0,1,0,0
7827,1977,1,81358.2,66,24,676.0,34,16,26,12,12,51,49,5,0,0,0,1,0,0,0,1,0,0
7828,1985,1,36210.3,0,8,46.8,50,5,34,6,6,49,51,5,0,0,0,1,0,0,0,0,1,0
7829,1989,1,10500.0,28,10,24.96,14,14,29,10,33,66,34,5,0,0,0,0,0,0,1,0,0,0
7830,1978,1,43475.25,77,20,359.84,90,0,9,0,1,56,44,4,0,1,0,0,0,1,0,1,0,0
7833,1996,1,38519.25,100,6,37.44,22,24,27,20,8,30,70,4,0,0,1,0,0,0,0,0,0,0
7839,1950,0,100063.95,47,28,1183.52,36,10,29,13,12,19,81,5,1,0,0,1,0,0,1,0,0,0
7844,1950,0,86301.6,21,19,738.4,19,12,57,7,5,11,89,5,0,1,0,1,0,0,0,1,0,0
7847,1949,1,92721.3,63,29,991.12,50,2,23,12,13,46,54,5,0,0,0,0,0,0,0,0,0,1
7854,1970,1,74062.83887289166,45,23,612.56,84,1,14,1,0,46,54,2,0,0,0,1,0,0,0,1,0,0
7857,1992,0,31224.9,491,9,19.76,18,15,39,3,25,56,44,4,0,0,0,1,0,0,0,0,0,0
7859,1990,1,39533.55,64,9,42.64,58,3,36,3,1,51,49,4,0,1,0,0,1,0,0,1,0,0
7861,1976,1,74177.25,17,11,157.04,34,8,49,6,3,48,52,4,0,0,0,1,0,0,1,0,0,0
7865,1996,1,46431.0,6,10,42.64,6,21,17,12,44,68,32,4,0,1,1,0,0,0,0,0,0,0
7872,1994,1,27113.1,81,8,34.32,21,4,22,26,27,52,48,3,0,0,0,0,0,0,0,0,1,0
7873,1948,0,120381.45,29,33,1599.52,14,9,66,1,10,18,82,5,0,0,0,0,0,0,0,0,1,0
7877,1969,1,73111.5,42,19,405.6,87,0,10,1,1,56,44,4,0,0,0,1,0,0,0,0,0,0
7880,1976,1,43116.15,363,9,17.68,63,8,27,2,0,56,44,3,0,0,0,1,0,0,0,0,1,0
7884,1997,1,15147.3,67,11,39.52,10,19,20,3,48,61,39,5,0,0,1,0,0,0,0,0,0,0
7887,1960,1,74062.83887289166,46,24,674.96,57,7,29,3,3,34,66,4,0,0,0,1,0,0,0,0,0,0
7891,1942,0,114415.35,81,46,2381.6,63,3,30,1,4,15,85,5,1,1,0,1,0,0,0,0,1,0
7898,1983,1,41061.3,1,9,32.24,74,1,19,4,2,61,39,5,0,0,0,0,1,0,0,0,0,0
7901,1969,1,78065.4,2,19,459.68,94,0,6,0,0,44,56,4,0,0,0,1,0,0,0,1,0,0
7903,1982,1,57407.7,54,15,193.44,23,8,50,12,7,66,34,4,0,0,0,1,0,0,0,0,0,0
7904,1964,1,70177.8,88,16,317.2,90,0,7,1,2,53,47,4,0,0,0,0,0,0,1,0,0,0
7906,1960,1,82672.8,29,18,460.72,52,8,17,11,13,53,47,5,0,0,1,0,0,0,1,0,0,0
7909,1997,0,42489.3,65,8,48.88,6,24,10,38,22,58,42,4,0,0,1,0,0,0,0,0,0,0
7912,1990,1,42364.35,375,9,19.76,43,5,29,4,19,46,54,2,0,1,0,0,0,0,0,0,0,0
7916,1960,0,72868.95,14,24,740.48,29,20,21,14,16,39,61,2,0,1,0,0,0,0,0,0,0,0
7925,1945,0,89418.0,32,28,1264.64,69,2,26,0,3,11,89,4,0,1,0,0,0,1,0,0,0,1
7927,1964,1,78120.0,71,18,350.48,92,0,7,0,0,59,41,2,0,0,0,1,0,0,0,0,0,0
7928,1972,1,60394.95,68,14,232.96,60,4,34,2,0,51,49,5,0,0,0,1,0,0,0,1,0,0
7929,1946,0,107538.9,14,39,2056.08,42,10,21,17,10,8,92,4,1,0,0,0,0,0,0,1,0,0
7931,1968,0,84999.6,56,24,803.92,28,21,29,10,12,38,62,4,0,0,0,1,0,0,0,1,0,0
7937,1967,1,66806.25,66,15,268.32,77,1,17,2,3,50,50,2,0,0,0,1,0,0,0,0,0,0
7940,1954,1,70208.25,46,14,312.0,40,9,33,4,14,27,73,4,0,0,0,1,0,0,0,0,1,0
7941,1993,1,45617.25,85,8,68.64,36,1,19,22,22,36,64,4,0,0,0,1,0,0,0,0,0,0
7951,1944,1,100299.15,31,31,1054.56,83,1,15,1,1,60,40,5,0,1,0,0,1,0,0,0,0,0
7952,1966,1,67611.6,32,26,685.36,94,0,5,1,0,63,37,5,0,1,0,0,1,0,0,1,0,0
7953,1963,1,79452.45,86,21,615.68,89,1,9,0,1,43,57,4,0,0,0,1,0,0,1,0,0,0
7955,1970,1,62186.25,28,14,232.96,78,2,15,1,4,49,51,3,0,0,0,1,0,0,0,1,0,0
7961,1953,1,101758.65,69,21,747.76,81,1,17,1,0,25,75,5,0,0,0,0,1,0,0,0,1,0
7963,1969,0,71394.75,42,16,362.96,85,1,11,2,1,51,49,4,0,0,0,0,1,0,0,0,1,0
7972,1973,1,74343.15,70,28,925.6,82,2,15,1,0,48,52,5,0,1,0,1,0,0,1,0,0,0
7982,1977,1,36029.7,145,8,9.36,28,2,48,14,7,68,32,5,0,1,0,1,0,0,0,1,0,0
7994,1961,1,67637.85,31,23,731.12,83,1,15,0,1,35,65,2,0,0,0,1,0,0,0,1,0,0
8004,1951,1,111042.75,53,44,2063.36,57,6,28,0,9,26,74,4,1,0,0,1,0,0,0,0,0,0
8007,1942,0,74062.83887289166,32,34,1662.96,37,17,37,9,0,19,81,4,1,0,0,1,0,0,0,1,0,0
8022,1961,1,91523.25,68,30,1134.64,58,6,26,5,5,39,61,5,0,0,0,1,0,0,0,0,1,0
8023,1954,1,88678.8,48,30,1123.2,85,2,11,1,1,34,66,5,0,0,0,0,0,1,0,1,0,0
8031,1965,0,74659.2,59,19,556.4,41,32,16,7,4,37,63,3,0,0,0,1,0,0,1,0,0,0
8036,1940,0,127862.7,30,34,1724.32,27,10,44,9,9,12,88,5,0,1,0,1,0,0,0,0,0,1
8037,1978,1,64348.2,74,16,312.0,65,6,16,7,6,53,47,3,0,0,0,0,0,0,0,1,0,0
8043,1987,1,57789.9,82,10,66.56,50,6,31,4,8,55,45,2,0,0,0,0,1,0,0,0,0,0
8048,1952,1,100246.65,52,30,1134.64,76,1,18,3,2,31,69,5,0,0,0,0,1,0,0,0,0,0
8056,1995,1,21735.0,45,8,34.32,13,31,13,33,10,38,62,2,0,0,1,0,0,0,0,0,0,0
8057,1962,1,103099.5,91,28,864.24,85,1,12,1,1,54,46,4,0,0,0,0,1,0,0,1,0,0
8060,1991,0,42122.85,47,11,123.76,14,8,36,27,15,41,59,5,0,0,0,1,0,0,0,0,0,0
8061,1973,1,74804.1,66,17,308.88,83,1,11,3,3,60,40,4,0,0,0,1,0,0,0,0,1,0
8065,1949,0,105442.05,59,28,1322.88,38,2,53,4,3,14,86,5,0,0,0,0,0,1,0,1,0,0
8070,1996,1,21328.65,54,13,63.44,9,15,32,20,24,77,23,4,0,0,1,0,0,0,0,1,0,0
8077,1943,0,110380.2,0,29,1400.88,42,11,26,9,12,16,84,5,0,1,0,1,0,0,0,0,1,0
8083,1956,1,72811.2,88,14,264.16,40,10,31,16,3,36,64,3,0,0,0,1,0,0,1,0,0,0
